DGUID,Total_jobs_125,HHI_125
2021S051235240501,4779165,771.14
2021S051235240503,4764115,770.92
2021S051235240504,4764285,770.94
2021S051235240505,4762785,770.92
2021S051235240506,4763780,770.94
2021S051235240507,4760600,770.94
2021S051235240508,4760820,770.89
2021S051235240509,4756690,770.88
2021S051235240510,4758555,770.82
2021S051235240512,4756475,770.92
2021S051235240513,4761505,770.97
2021S051235240516,4768090,771.07
2021S051235240517,4765015,771.02
2021S051235240518,4770120,771.05
2021S051235240519,4767395,771
2021S051235240520,4771330,771.13
2021S051235240521,4775110,771.17
2021S051235240522,4771120,771.13
2021S051235240523,4772785,771.18
2021S051235240524,4773565,771.2
2021S051235240525,4779725,771.23
2021S051235240526,4783455,771.22
2021S051235240528,4840085,771.81
2021S051235240529,4840800,771.8
2021S051235240530,4843405,771.81
2021S051235240531,4848385,771.93
2021S051235240532,4846345,771.86
2021S051235240533,4849430,772
2021S051235240534,4849525,772.16
2021S051235240535,4845905,772.11
2021S051235240536,4840185,772.01
2021S051235240537,4874980,772.63
2021S051235240538,4879170,772.73
2021S051235240539,4874250,772.67
2021S051235240540,4869740,772.61
2021S051235240541,4866940,772.6
2021S051235240542,4873165,772.67
2021S051235240543,4874330,772.72
2021S051235240544,4865945,772.59
2021S051235240545,4889030,772.84
2021S051235240546,4890250,772.8
2021S051235240552,4902195,771.03
2021S051235240562,5017360,771.71
2021S051235240563,5019290,771.72
2021S051235240564,5013725,771.66
2021S051235240565,5015780,771.71
2021S051235240566,5008195,771.47
2021S051235240567,5015460,771.57
2021S051235240568,4999205,771.4
2021S051235240569,5002790,771.44
2021S051235240570,4995455,771.36
2021S051235240571,5028365,771.86
2021S051235240572,5025220,771.79
2021S051235240573,5026340,771.84
2021S051235240577,4757210,770.45
2021S051235240578,4758650,770.42
2021S051235240579,4758075,770.45
2021S051235240580,4757205,770.5
2021S051235240581,4756275,770.49
2021S051235240582,4756050,770.51
2021S051235240583,4755835,770.53
2021S051235240584,4765685,770.4
2021S051235240585,4764265,770.42
2021S051235240586,4769010,770.4
2021S051235240587,4770165,770.46
2021S051235240588,4772185,770.46
2021S051235240589,4773535,770.43
2021S051235240590,4841870,772.14
2021S051235240591,4831470,771.84
2021S051235240592,4892280,773.02
2021S051235240593,4913850,773.42
2021S051235240594,4826875,771.72
2021S051235240595,4834555,771.85
2021S051235240596,4763640,771.02
2021S051235240600,4795550,770.39
2021S051235240601,4786255,770.29
2021S051235240602,4774570,770.32
2021S051235240604,4785920,770.14
2021S051235240605,4786215,770.15
2021S051235240606,4785425,770.18
2021S051235240607,4784910,770.19
2021S051235240608,4785365,770.15
2021S051235240609,4785040,770.14
2021S051235240610,4788710,770.23
2021S051235240611,4789230,770.19
2021S051235240612,4787625,770.23
2021S051235240613,4786320,770.18
2021S051235240614,4786095,770.16
2021S051235240615,4782315,770.32
2021S051235240616,4803215,770.51
2021S051235240617,4996265,771.3
2021S051235240619,4780595,770.26
2021S051235240620,4782020,770.21
2021S051235240621,4895770,770.16
2021S051235240622,4912545,770.31
2021S051235240623,4886135,770.04
2021S051235240624,4892190,770.16
2021S051235240625,4926955,770.5
2021S051235240626,4909740,770.41
2021S051235240627,4962660,770.93
2021S051235240628,4967060,770.94
2021S051235240629,5027065,771.84
2021S051235240630,5047545,772.16
2021S051235240631,5026140,772.09
2021S051235240632,5028270,772.32
2021S051235240633,5039970,772.84
2021S051235240634,5050845,772.57
2021S051235240635,5035085,772.99
2021S051235240636,5000295,772.21
2021S051235240637,5003195,772.58
2021S051235240638,4973475,772.07
2021S051235240639,5027645,773.15
2021S051235240640,5009650,773.14
2021S051235240641,5003110,773.35
2021S051235240642,4977390,772.93
2021S051235240643,4953645,772.47
2021S051235240644,4922790,772.24
2021S051235240645,4919375,772.5
2021S051235240647,4972625,773.36
2021S051235240648,4870230,772.01
2021S051235240649,4870480,772.01
2021S051235240650,4868010,771.99
2021S051235240651,4858760,771.8
2021S051235240654,4849415,771.53
2021S051235240655,4845890,771.66
2021S051235240656,4845290,771.68
2021S051235240659,4846370,771.76
2021S051235240660,4851605,771.76
2021S051235240661,4854775,771.82
2021S051235240662,4831900,771.63
2021S051235240663,4836050,771.6
2021S051235240664,4825750,771.43
2021S051235240665,4839020,771.51
2021S051235240666,4814030,771.28
2021S051235240667,4816655,771.28
2021S051235240668,4822595,771.32
2021S051235240669,4833435,771.37
2021S051235240670,4825090,771.26
2021S051235240671,4822200,771.22
2021S051235240672,4822535,771.15
2021S051235240673,4816960,771.14
2021S051235240674,4814480,770.97
2021S051235240675,4814885,771.15
2021S051235240676,4806510,771.07
2021S051235240677,4808910,771.15
2021S051235240678,4792655,771
2021S051235240679,4800405,771.15
2021S051235240681,4809995,771.29
2021S051235240682,4836090,771.74
2021S051235240683,4834795,771.7
2021S051235240684,4840780,771.76
2021S051235240685,4803965,770.96
2021S051235240686,4805705,770.96
2021S051235240688,4794190,770.56
2021S051235240689,4792300,770.57
2021S051235240691,4790265,770.59
2021S051235240695,4785245,770.38
2021S051235240696,4786845,770.39
2021S051235240697,4785430,770.37
2021S051235240698,4782745,770.3
2021S051235240699,4783730,770.29
2021S051235240700,4780620,770.26
2021S051235240701,4780650,770.22
2021S051235240705,4779230,770.27
2021S051235240706,4779230,770.27
2021S051235240707,4777950,770.3
2021S051235240708,4779640,770.27
2021S051235240709,4780145,770.29
2021S051235240710,4779855,770.32
2021S051235240711,4784040,770.36
2021S051235240712,4784645,770.39
2021S051235240713,4783305,770.18
2021S051235240714,4785350,770.22
2021S051235240715,4787785,770.29
2021S051235240716,4786010,770.33
2021S051235240724,4909490,770.94
2021S051235240728,4822990,770.04
2021S051235240729,4849930,769.99
2021S051235240730,4840835,769.78
2021S051235240731,4826325,770.04
2021S051235240732,4847700,769.79
2021S051235240736,4861915,769.97
2021S051235240737,4860825,769.98
2021S051235240738,4862170,770.01
2021S051235240739,4861605,769.99
2021S051235240741,4862255,770.02
2021S051235240742,4861615,770.03
2021S051235240744,4868720,770
2021S051235240745,4873300,769.94
2021S051235240746,4876215,770.02
2021S051235240752,4874950,770.08
2021S051235240753,4905465,770.64
2021S051235240754,4957065,771.42
2021S051235240755,4973925,771.32
2021S051235240756,4828220,771.25
2021S051235240757,4829395,771.3
2021S051235240758,4849290,771.44
2021S051235240759,4842160,771.45
2021S051235240760,4811425,770.41
2021S051235240761,4781450,770.2
2021S051235240762,4779490,770.26
2021S051235240765,4779260,770.26
2021S051235240766,4780105,770.26
2021S051235240767,4783380,770.19
2021S051235240768,4783585,770.21
2021S051235240769,4781590,770.23
2021S051235240770,4807715,770.35
2021S051235240771,4806590,770.31
2021S051235240772,4807625,770.35
2021S051235240773,4805770,770.31
2021S051235240774,4805090,770.33
2021S051235240776,4801975,770.26
2021S051235240777,4798930,770.26
2021S051235240779,4799470,770.31
2021S051235240780,4856475,771.59
2021S051235240782,4862820,771.81
2021S051235240783,4845290,771.68
2021S051235240785,4841700,771.68
2021S051235240786,4788365,770.17
2021S051235240787,4789635,770.18
2021S051235240788,4787885,770.22
2021S051235240789,4786320,770.18
2021S051235240790,4787710,770.21
2021S051235240791,4874070,770.71
2021S051235240792,4881935,770.79
2021S051235240793,4873860,770.77
2021S051235240795,4867965,770.04
2021S051235240796,4869170,770.02
2021S051235240797,4867890,769.99
2021S051235240798,4866215,770.03
2021S051235240799,4863245,769.97
2021S051235240800,4864085,769.98
2021S051235240801,4865420,770.03
2021S051235240802,4865830,770.02
2021S051235240803,4861540,769.91
2021S051235240804,4861505,769.93
2021S051235240805,4860375,769.94
2021S051235240806,4858630,769.96
2021S051235240807,4866265,772.67
2021S051235240808,4861305,772.6
2021S051235240809,4856355,772.63
2021S051235240810,4888785,770.12
2021S051235240811,4887940,770.12
2021S051235240812,4886695,770.08
2021S051235240813,4862905,769.99
2021S051235240814,4862440,770.05
2021S051235240815,4862390,770.06
2021S051235240816,4792775,770.15
2021S051235240817,4798175,770.18
2021S051235240818,4797240,770.19
2021S051235240819,4795375,770.21
2021S051235240820,4792110,770.19
2021S051235240821,4863690,770.33
2021S051235240822,4873505,770.57
2021S051235240823,4870160,770.48
2021S051235240824,4866655,770.46
2021S051235240825,4860360,770.35
2021S051235240826,4858610,770.38
2021S051235240827,4864595,770.49
2021S051235240828,4868445,770.54
2021S051235240829,4861090,770.46
2021S051235240830,4856025,770.35
2021S051235240831,4853450,770.33
2021S051235240832,4851325,770.32
2021S051235240834,4870890,770.02
2021S051235240835,4873065,770.02
2021S051235240836,4869205,770
2021S051235240837,4871235,770
2021S051235240838,4870975,769.99
2021S051235240839,4867720,770.02
2021S051235240840,4866860,770.06
2021S051235240841,4866290,769.99
2021S051235240842,4873205,770.01
2021S051235240843,4882670,770.09
2021S051235240844,4881340,770.05
2021S051235240845,4878255,770.03
2021S051235240846,4880745,770.05
2021S051235240849,4795675,770.46
2021S051235240850,4789310,770.46
2021S051235240851,4787445,770.42
2021S051235240852,4785505,770.41
2021S051235240853,4786265,770.46
2021S051235240854,4789405,770.46
2021S051235240855,4794480,770.46
2021S051235240857,4793850,770.56
2021S051235240858,4790220,770.52
2021S051235240859,4804770,770.31
2021S051235240861,4800730,770.31
2021S051235240862,4994630,771.31
2021S051235240863,4991905,771.23
2021S051235240864,4981305,771.07
2021S051235240865,4844535,770.16
2021S051235240866,4838480,770.14
2021S051235240867,4840695,770.17
2021S051235240868,4839425,770.26
2021S051235240869,4849750,770.27
2021S051235240870,4850780,770.35
2021S051235240871,4857570,770.43
2021S051235240872,4856725,770.44
2021S051235240873,4855010,770.43
2021S051235240874,4850500,770.39
2021S051235240875,4846975,770.41
2021S051235240876,4846510,770.41
2021S051235240877,4836065,770.11
2021S051235240878,4835455,770.12
2021S051235240879,4830225,770.08
2021S051235240880,4827355,770.08
2021S051235240881,4827540,770.08
2021S051235240882,4833005,770.12
2021S051235240883,4834815,770.26
2021S051235240884,4830980,770.26
2021S051235240885,4830195,770.24
2021S051235240886,4828635,770.19
2021S051235240887,4829255,770.25
2021S051235240888,4832620,770.26
2021S051235240889,4835720,770.32
2021S051235240890,4837125,770.28
2021S051235240891,4841690,770.32
2021S051235240892,4844450,770.4
2021S051235240893,4844595,770.4
2021S051235240894,4841985,770.39
2021S051235240895,4838490,770.39
2021S051235240896,4835590,770.33
2021S051235240897,4831390,770.26
2021S051235240903,4780200,771.08
2021S051235240904,4777320,771.08
2021S051235240907,4875250,772.02
2021S051235240910,4870720,771.81
2021S051235240911,4862435,771.67
2021S051235240912,4867695,771.72
2021S051235240916,4855785,771.48
2021S051235240918,4897460,772.44
2021S051235240922,4957005,772.03
2021S051235240931,4815575,770.24
2021S051235240932,4848040,770.6
2021S051235240933,4838715,770.45
2021S051235240934,4844105,770.54
2021S051235240935,4839580,770.43
2021S051235240937,4847650,770.45
2021S051235240938,4853920,770.57
2021S051235240939,4852225,770.52
2021S051235240940,4896285,771.28
2021S051235240942,4899075,771.35
2021S051235240943,4903105,771.41
2021S051235240945,4907005,771.48
2021S051235240948,4874840,771.25
2021S051235240949,4856700,769.98
2021S051235240950,4863695,772.59
2021S051235240951,4861950,772.56
2021S051235240952,4792915,770.21
2021S051235240953,4810720,770.23
2021S051235240954,4799005,770.13
2021S051235240955,4799315,770.15
2021S051235240956,4795525,770.11
2021S051235240957,4794455,770.03
2021S051235240958,4790290,770.06
2021S051235240959,4789080,770.04
2021S051235240960,4790670,770.11
2021S051235240961,4788730,770.09
2021S051235240962,4787190,770.09
2021S051235240963,4786480,770.11
2021S051235240964,4786360,770.13
2021S051235240965,4785700,770.12
2021S051235240966,4787135,770.08
2021S051235240967,4785570,770.13
2021S051235240968,4785095,770.12
2021S051235240969,4785940,770.11
2021S051235240970,4785160,770.13
2021S051235240971,4861920,769.98
2021S051235240972,4860305,769.97
2021S051235240973,4859475,769.98
2021S051235240974,4772130,770.92
2021S051235240975,4771215,770.97
2021S051235240976,4768280,770.92
2021S051235240977,4766540,770.92
2021S051235240978,4801520,770.66
2021S051235240979,4797695,770.63
2021S051235240980,4802580,770.72
2021S051235240981,4798595,770.75
2021S051235240982,4805545,770.81
2021S051235240983,4790115,770.68
2021S051235240984,4798405,770.81
2021S051235240985,4798015,770.83
2021S051235240986,4796825,770.53
2021S051235240987,4792850,770.53
2021S051235240988,4796640,770.53
2021S051235240989,4804050,771.26
2021S051235240990,4811360,771.47
2021S051235240991,4863495,771.52
2021S051235240992,4858545,771.51
2021S051235240994,4864245,771.75
2021S051235240999,4858620,771.54
2021S051235241000,4859880,771.56
2021S051235241001,4915265,771.39
2021S051235241004,4912445,771.47
2021S051235241005,4909190,771.24
2021S051235241006,4911775,771.33
2021S051235241009,4905535,771.22
2021S051235241011,4903560,771.22
2021S051235241012,4903060,771.25
2021S051235241015,4889655,771.15
2021S051235241017,4893805,771.23
2021S051235241018,4893930,771.26
2021S051235241019,4892110,771.24
2021S051235241022,4875630,770.89
2021S051235241023,4882830,771.01
2021S051235241024,4870685,770.91
2021S051235241025,4863145,770.88
2021S051235241026,4850480,770.57
2021S051235241027,4843920,770.55
2021S051235241030,4759220,770.76
2021S051235241031,4760300,770.82
2021S051235241032,4931765,773.87
2021S051235241033,4930830,773.88
2021S051235241034,4791470,770.34
2021S051235241035,4791900,770.37
2021S051235241036,4790005,770.38
2021S051235241037,4861680,771.56
2021S051235241038,4862700,771.61
2021S051235241039,4850890,771.35
2021S051235241040,4905510,771.35
2021S051235241041,4909960,771.38
2021S051235241042,4918290,771.45
2021S051235241043,4901585,771.41
2021S051235241044,4887105,771.2
2021S051235241045,4758905,770.68
2021S051235241046,4754545,770.65
2021S051235250030,4944355,774.04
2021S051235250031,4925320,773.96
2021S051235250032,4925355,773.92
2021S051235250033,4916395,773.95
2021S051235250034,4906410,773.98
2021S051235250035,4908390,773.98
2021S051235250036,4904215,774.04
2021S051235250037,4900090,774.03
2021S051235250038,4896200,774.06
2021S051235250039,4895215,774.03
2021S051235250040,4892670,774.02
2021S051235250041,4898535,774
2021S051235250042,4901660,774
2021S051235250043,4900530,773.98
2021S051235250044,4895905,774.03
2021S051235250045,4890760,774.02
2021S051235250046,4881920,774.06
2021S051235250047,4878805,774.07
2021S051235250048,4876855,774.06
2021S051235250049,4868860,774.11
2021S051235250050,4868840,774.11
2021S051235250051,4868385,774.15
2021S051235250052,4865775,774.14
2021S051235250053,4869670,774.15
2021S051235250054,4875045,774.08
2021S051235250055,4875450,774.11
2021S051235250056,4878410,774.1
2021S051235250059,4867040,774.07
2021S051235250060,4863375,774.07
2021S051235250061,4871315,774.1
2021S051235250062,4854140,774.12
2021S051235250065,4834650,774.19
2021S051235250066,4831015,774.19
2021S051235250067,4835930,774.13
2021S051235250070,4838840,774.23
2021S051235250073,4838730,774.18
2021S051235250074,4841815,774.15
2021S051235250075,4841295,774.16
2021S051235250077,4840905,774.17
2021S051235250078,4839840,774.17
2021S051235250079,4840380,774.14
2021S051235250080,4842405,774.11
2021S051235250081,4846535,774.09
2021S051235250082,4846535,774.09
2021S051235250083,4852290,774.09
2021S051235250084,4851585,774.07
2021S051235250085,4855780,774.09
2021S051235250086,4852930,774.06
2021S051235250087,4847875,774.11
2021S051235250088,4850085,774.11
2021S051235250089,4852830,774.1
2021S051235250093,4854985,774.13
2021S051235250094,4851530,774.12
2021S051235250095,4850105,774.12
2021S051235250096,4847150,774.13
2021S051235250097,4857885,774.12
2021S051235250098,4856050,774.11
2021S051235250099,4854170,774.09
2021S051235250100,4864845,774.08
2021S051235250101,4864695,774.08
2021S051235250102,4867885,774.1
2021S051235250105,4871000,774.03
2021S051235250106,4864950,774.06
2021S051235250107,4868605,774.01
2021S051235250108,4863410,774.04
2021S051235250109,4866915,774.03
2021S051235250110,4858740,774.09
